uuid,name,address,phone,email,birth_date,product,total,amount,customer_lat,customer_long,purchase_date,user_agent,is_user,purchase_flag
7527,Kayla Harrell,"191 Murillo Plaza Suite 697 Gayberg, ND 34792",-3320,yvonne15@mccall.com,11/15/48,Pink Sweater,$10.99 ,6,-87.8140805,-173.277982,4/12/11,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/43.0.884.0 Safari/531.2",TRUE,1
7528,Angel Brown,"91820 Daniel Place Apt. 868 East Josephton, NY 80030",674.881.5079x685,laura01@yahoo.com,8/2/59,Dark Blue Slacks,$10.99 ,5,-38.506002,133.25747,6/28/11,Mozilla/5.0 (Windows NT 5.2; byn-ER; rv:1.9.2.20) Gecko/2021-03-15 20:27:48 Firefox/12.0,TRUE,0
7529,Brent Tanner,"759 Cynthia Walks Suite 722 Port Gabrielle, NH 29506",8246955027,erin81@torres-compton.com,11/28/42,Black Leggings,$10.99 ,6,-39.3310685,139.102606,1/30/19,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hu-HU) AppleWebKit/531.27.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.27.7",FALSE,1
7530,Carmen Elliott,"217 Benjamin Port Port Adrian, NY 14063",156-431-6646,brendaolson@hotmail.com,11/8/79,White Blouse,$55.99 ,4,-25.639609,126.364345,9/13/97,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 10_6 rv:6.0; dv-MV) AppleWebKit/531.38.4 (KHTML, like Gecko) Version/4.0 Safari/531.38.4",FALSE,1
7531,Marcus Powell,"9155 Trujillo Corner Apt. 376 New Meghan, CT 82590",001-622-003-0188x49910,jordanroy@yahoo.com,4/18/06,Pink Sweater,$22.50 ,3,54.21904,-93.473641,1/7/06,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.28.6 (KHTML, like Gecko) Version/5.1 Safari/532.28.6",FALSE,1
7532,Jackie Sanders,"7053 Angela Heights Apt. 114 Richardfurt, NV 36555",509.918.0355x0124,yrosario@hotmail.com,5/15/90,Blue Sweater,$55.99 ,6,22.495102,-120.071775,4/9/09,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),TRUE,0
7533,Gary Sellers,"072 Kramer Loaf Apt. 146 Floreston, WV 70612",+1-226-123-0955x026,bradleykim@reynolds.info,9/1/17,Grey Sweater,$22.50 ,4,-19.8441115,118.011536,7/20/02,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; yue-HK) AppleWebKit/533.40.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.40.4",TRUE,0
7534,Tara Price,"01162 Guzman Isle Bowenbury, NE 53538",(389)643-8509,andersondana@gmail.com,1/18/48,Black Leggings,$10.99 ,0,80.7869295,128.076421,12/31/07,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.37.6 (KHTML, like Gecko) Version/5.0.1 Safari/531.37.6",TRUE,1
7535,Joy Rose,"84112 Jose Estates Port Williamfort, NV 76354",064-249-1249,trevor86@cole-vargas.org,2/5/76,Black Leggings,$10.99 ,5,-27.231145,82.441678,6/25/02,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.5.1 (KHTML, like Gecko) Version/4.0.2 Safari/535.5.1",FALSE,1
7536,Morgan Thompson,"70947 Austin Parkways Henryborough, PA 14852",+1-960-229-8031x3923,alittle@thomas.com,11/20/52,Dark Grey Suit,$22.50 ,1,13.1577285,-161.186981,4/17/09,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_0; rv:1.9.6.20) Gecko/2017-10-31 12:14:20 Firefox/3.8,TRUE,1
7537,Courtney Lambert,"8329 Robinson Path Port Scott, NC 40535",+1-773-021-6368x07881,davidgriffith@gmail.com,4/5/01,Black Leggings,$55.99 ,3,88.376649,137.733979,5/23/00,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),TRUE,1
7538,Luis Francis,"50229 Rebecca Springs Olsonbury, NY 43523",138.441.2837x996,kaitlyn91@wilson.biz,12/6/46,Grey Sweater,$55.99 ,4,8.2941055,-12.847208,3/7/16,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),FALSE,0
7539,Jordan Jones,"48711 Fox Vista Port Ryanberg, RI 13936",001-861-425-0890x088,ryancardenas@norris.com,1/29/59,Pink Sweater,$10.99 ,2,77.300091,75.057463,10/6/14,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/34.0.818.0 Safari/532.0",TRUE,1
7540,Melanie Walker,"42442 Thomas Ranch Suite 724 Nicholsonfurt, TN 76450",9140623051,marissa02@yahoo.com,10/9/05,Dark Blue Slacks,$22.50 ,4,34.8114765,-48.451844,1/5/00,Opera/9.91.(Windows NT 6.1; ur-PK) Presto/2.9.160 Version/12.00,TRUE,1
7541,Alex Mays,"687 Johnson Freeway Rothhaven, AR 97194",001-962-230-7714x49369,amanda06@hughes.info,8/22/86,Pink Sweater,$19.99 ,3,59.6389385,54.604416,10/27/16,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),TRUE,0
7542,Jermaine Campbell,"6766 Mays Fields West Herberttown, RI 57181",268.400.5173x96113,garywilson@silva-valdez.com,12/28/90,Pink Sweater,$22.50 ,6,-26.8298505,-79.262428,9/23/94,Mozilla/5.0 (Android 2.2.2; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,TRUE,0
7543,Mariah Jones,"304 Koch Course North Justinmouth, NV 97221",045.404.6043,jonathanlynch@long-morgan.com,10/17/96,Blue Sweater,$55.99 ,3,-73.5657265,36.981441,11/30/95,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),FALSE,0
7544,Erika Johnson,"46051 Carol Hill Port Jerryfort, WA 22566",434-109-2507x323,millertara@donovan.com,10/25/01,Grey Sweater,$55.99 ,2,69.9150505,84.11401,4/5/96,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/58.0.885.0 Safari/532.0",FALSE,1
7545,Sarah Smith,"408 Adam Station Christinemouth, MO 54369",001-938-832-0512x130,gmartinez@hotmail.com,10/13/41,Grey Sweater,$19.99 ,0,-16.802472,-140.693085,4/12/17,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 11_4 rv:3.0; ig-NG) AppleWebKit/535.50.5 (KHTML, like Gecko) Version/5.0.2 Safari/535.50.5",TRUE,0
7546,Pamela Hamilton,"9513 Davis Bridge Hannahmouth, GA 96377",9526999356,manuelpowell@cummings.com,12/12/83,Pink Sweater,$10.99 ,1,10.2019985,-29.704772,11/8/18,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.36.1 (KHTML, like Gecko) Version/5.0.4 Safari/531.36.1",TRUE,0
7547,Deborah Perry,"4871 Gallagher Stream Andrewfort, VA 69267",001-644-156-0557x0055,youngrenee@oconnor.com,7/13/78,Black Leggings,$55.99 ,6,-11.1208355,-28.43047,6/21/05,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2020-10-15 18:23:16 Firefox/3.8,FALSE,1
7548,Kevin Henson,"06263 Stevenson Hill West Alexandra, NH 46933",015.600.4793,tprice@miller.com,3/14/48,Grey Sweater,$22.50 ,1,9.252169,-42.564802,4/13/95,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),FALSE,1
7549,Douglas Pearson,"0921 Mark Drives Suite 076 Burnettshire, NM 61407",(652)699-1513x5030,steven32@perez.org,10/29/83,Dark Grey Suit,$10.99 ,0,-40.6460115,119.246402,3/20/96,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),TRUE,0
7550,Courtney Schultz,"768 Murphy Rapids Suite 522 Tonyland, TX 92250",-2774,michael17@barnes.com,3/26/11,Pink Sweater,$22.50 ,2,-30.723999,117.695498,4/5/01,Opera/8.63.(X11; Linux x86_64; uk-UA) Presto/2.9.160 Version/11.00,TRUE,0
7551,Robert Hansen,"247 Ali Road Sanchezchester, AR 53794",001-383-939-3188,vbyrd@gmail.com,4/11/90,Grey Sweater,$10.99 ,4,32.1493355,-25.586913,1/1/98,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),TRUE,0
7552,Brian Smith,"4546 Smith Valleys East Andrea, TX 08428",001-555-243-6187x455,beltranbryan@potts.com,6/4/89,Grey Sweater,$55.99 ,0,59.959909,89.360697,10/13/03,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/48.0.853.0 Safari/532.1",FALSE,1
7553,Michael Blankenship,"3279 Jonathan Flats North Sergio, IL 97186",758.824.2988,bmiller@hawkins.com,5/27/17,Grey Sweater,$55.99 ,4,-22.053512,-41.90899,3/18/13,Mozilla/5.0 (Windows NT 5.1; gez-ET; rv:1.9.1.20) Gecko/2013-12-27 12:13:16 Firefox/3.6.17,TRUE,0
7554,Gina Johnson,"87149 Matthew Land Suite 850 South Adamfurt, LA 07268",7075970964,williamsjeffery@gmail.com,11/16/34,Dark Grey Suit,$19.99 ,5,-32.8334295,-16.808026,5/26/95,Opera/8.12.(X11; Linux x86_64; crh-UA) Presto/2.9.176 Version/10.00,FALSE,1
7555,Zachary Martin,"2517 Blackburn Pine Port Pamelachester, CO 19486",001-909-459-2429x892,hannahhopkins@gonzalez.com,11/1/14,Grey Sweater,$10.99 ,6,47.341201,-74.886304,9/19/16,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fil-PH) AppleWebKit/532.27.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.27.4",TRUE,0
7556,Jason Robinson,"1217 Rivera Points East Donaldshire, NV 46917",890.122.3644,swilson@webb.net,3/5/10,White Blouse,$55.99 ,2,21.7345555,-83.53305,8/8/12,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 6_1; rv:1.9.6.20) Gecko/2011-12-31 11:46:16 Firefox/9.0,TRUE,1
7557,Barbara Gould,"0635 Larson Manor Port Frank, VA 55814",1493677041,ehunter@gmail.com,1/6/68,Dark Blue Slacks,$19.99 ,4,-62.14374,-75.406841,5/7/92,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/58.0.825.0 Safari/534.0",FALSE,1
7558,Gregory Merritt,"298 William Track Apt. 483 Lake Jasmine, DE 72858",5617053036,ortizdean@griffith.com,11/17/28,Grey Sweater,$55.99 ,6,57.8705935,18.539531,6/23/94,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/43.0.880.0 Safari/532.0",TRUE,0
7559,Kelli Todd,"1834 Smith Ville Suite 712 Meyersborough, MT 73925",(664)804-0897x56121,christian91@hotmail.com,12/25/38,Dark Blue Slacks,$10.99 ,6,29.4902435,-49.876388,5/21/96,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2017-03-02 21:16:59 Firefox/3.6.15,FALSE,0
7560,Michael Cooper,"96868 Hughes Flat West Shane, VT 52693",+1-074-499-6212x60974,christopherpage@carroll.com,3/7/13,Black Leggings,$10.99 ,5,-13.953877,69.78386,1/2/13,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/22.0.884.0 Mobile/29F624 Safari/535.2",FALSE,1
7561,Stacy Watkins,"93310 Robertson Island Perezport, OH 23028",5523668045,matthew84@morris.com,7/9/07,Grey Sweater,$19.99 ,5,-8.80384,-142.553564,5/9/17,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2021-08-19 15:23:27 Firefox/10.0,TRUE,1
7562,Laura Wilson,"1171 Hayes Villages Port Debbiemouth, WY 29907",+1-592-578-9036x2533,jacobsbradley@hotmail.com,6/27/96,White Blouse,$10.99 ,0,15.7959775,-43.493709,4/29/02,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/38.0.863.0 Safari/532.0",TRUE,1
7563,Kimberly Cunningham,"498 Michelle Lodge Apt. 423 Douglasville, WI 14494",(184)819-4211x58253,vincentmora@lee.net,9/11/34,White Blouse,$19.99 ,3,89.4289245,143.582009,3/27/07,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_7 rv:3.0; sa-IN) AppleWebKit/535.43.7 (KHTML, like Gecko) Version/4.1 Safari/535.43.7",FALSE,0
7564,Alexander Jones,"0740 Matthew Motorway Patriciastad, ME 88448",+1-492-806-6413x43414,deborahwallace@yahoo.com,8/2/12,Pink Sweater,$55.99 ,5,-52.4443505,-57.263143,11/5/17,Opera/8.58.(Windows NT 4.0; fy-DE) Presto/2.9.173 Version/11.00,TRUE,1
7565,Megan Parker,"60214 Norman Course Camachofort, CT 85883",+1-421-063-5850x32344,suttonconnie@wright.com,2/24/06,Black Leggings,$19.99 ,6,-51.0868855,-68.735106,7/3/00,Mozilla/5.0 (Windows NT 4.0; as-IN; rv:1.9.1.20) Gecko/2018-10-19 02:43:47 Firefox/3.8,FALSE,1
7566,Ryan Rodriguez,"810 Richards Freeway Suite 662 Alexanderland, DC 54854",001-917-507-3455,karen69@gonzalez.com,3/19/29,Dark Blue Slacks,$55.99 ,6,85.2377455,5.689861,10/31/01,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sa-IN) AppleWebKit/531.9.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.9.1",FALSE,1
7567,Heather Spencer,"146 Sullivan Roads Apt. 109 Spencerburgh, TX 24231",410-665-5723x13891,hschwartz@hotmail.com,4/28/50,Black Leggings,$10.99 ,3,-32.462426,84.0564,8/16/02,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/4.0 Safari/534.10.2",TRUE,1
7568,Jessica Leblanc,"13807 Johnson Glens New Bruceton, GA 82721",8528593474,kristen58@johnson.com,1/27/58,Black Leggings,$55.99 ,0,34.8959815,-98.35953,6/18/06,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.812.0 Safari/531.0",TRUE,1
7569,Willie Mathis,"444 Kathryn Port Suite 800 South Danielburgh, WV 54853",+1-182-777-1995x5332,hdiaz@jones.info,5/1/47,Dark Grey Suit,$10.99 ,1,43.983849,-59.389858,11/24/14,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),FALSE,0
7570,Robert Romero,"77363 Luis Forks Suite 601 Santiagomouth, NJ 87948",(668)469-8755,nicoleperez@warner.com,1/29/72,Pink Sweater,$10.99 ,5,-76.05054,-90.088757,4/13/04,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/39.0.862.0 Safari/534.1",TRUE,0
7571,Barbara Miller,"06351 Mark Path Longhaven, MI 92839",4220787457,pbyrd@gardner.com,3/15/08,Dark Blue Slacks,$22.50 ,1,52.3482335,27.99427,8/8/06,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),FALSE,0
7572,Kaitlin Miller,"13183 Smith Spurs North Stephen, IN 55204",050-185-0561x50002,reneeharrell@yahoo.com,6/18/45,Dark Grey Suit,$55.99 ,1,84.7482415,-145.038319,9/12/11,Opera/9.88.(Windows NT 6.0; mhr-RU) Presto/2.9.165 Version/11.00,FALSE,0
7573,Joseph Ortiz,"754 Jonathan Crest New Gregory, HI 98585",+1-804-862-3673x1844,maryjohnston@yahoo.com,5/8/46,Dark Blue Slacks,$19.99 ,1,-55.2099465,-172.593924,8/25/09,Mozilla/5.0 (Windows NT 5.01; bem-ZM; rv:1.9.1.20) Gecko/2016-07-07 01:57:42 Firefox/9.0,TRUE,1
7574,Timothy Black,"039 Sandra Lodge Apt. 830 Johnsonville, AR 66882",001-276-217-9096,connie45@hotmail.com,1/8/16,Dark Grey Suit,$10.99 ,2,-59.456876,-68.103979,8/29/08,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 12_3 rv:2.0; ru-UA) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",TRUE,1
7575,Sonya Day,"228 Nelson Cove Suite 812 North Jeffrey, NM 12087",001-842-012-6411x5178,catherine46@gmail.com,3/22/56,White Blouse,$55.99 ,2,34.1905935,-31.756525,12/1/15,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/17.0.898.0 Safari/532.2",FALSE,0
7576,Diana Stewart,"14795 Melissa Tunnel Suite 601 Coxhaven, AZ 21625",793.922.4839,james72@gmail.com,9/27/39,Pink Sweater,$10.99 ,2,-15.3769735,-43.839671,7/18/04,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.1.7 (KHTML, like Gecko) Version/5.0.5 Safari/533.1.7",TRUE,0
7577,Sharon Bates,"8163 Kirk Garden Joeport, CA 75623",011.314.1413,adamjacobs@gmail.com,7/26/60,Grey Sweater,$10.99 ,1,-81.688372,-49.434124,8/20/13,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.7p7155.0 Mobile/60C711 Safari/534.1",TRUE,1
7578,Jonathan Rojas,"113 John Square South Bridget, OK 47559",573.058.6717,david47@yahoo.com,8/21/61,Dark Blue Slacks,$55.99 ,1,39.120495,-46.849471,11/27/11,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),FALSE,1
7579,Andre Downs,"8612 Erin Pines Suite 162 West Jameshaven, NY 20647",001-424-608-1831x4522,ywilliams@hotmail.com,1/1/08,Blue Sweater,$22.50 ,1,-82.822244,-114.375089,4/1/96,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/45.0.859.0 Safari/535.2",TRUE,1
7580,Monique Adams,"6475 Alexandra Junctions Allenbury, RI 21288",(175)765-4680x8369,qrichardson@silva-allen.com,7/18/43,Black Leggings,$10.99 ,1,-24.0542185,116.130146,9/12/16,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 9_9; rv:1.9.6.20) Gecko/2020-08-14 05:25:44 Firefox/6.0,FALSE,1
7581,Lisa Levy,"017 Mark Row Gonzalestown, WY 54614",(813)077-9079x64316,karimorris@martinez-wilkinson.com,8/13/69,White Blouse,$55.99 ,5,41.3651765,151.078693,10/5/07,Opera/8.79.(Windows NT 6.0; el-CY) Presto/2.9.182 Version/11.00,FALSE,1
7582,Barbara Hunter,"64310 Reid Brooks Suite 579 North Frankhaven, LA 93059",339-268-2809x71407,mwilcox@moore-patterson.com,6/17/48,Dark Grey Suit,$22.50 ,0,58.7605105,-137.519295,10/17/06,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 11_4 rv:3.0; sid-ET) AppleWebKit/535.2.3 (KHTML, like Gecko) Version/5.0.1 Safari/535.2.3",FALSE,1
7583,Allen Wheeler,"0548 Friedman Vista Apt. 656 Scottbury, WV 83587",+1-411-460-6525x972,paul77@torres.com,10/14/97,White Blouse,$55.99 ,6,-26.9691305,97.037894,12/27/17,Mozilla/5.0 (Windows NT 5.01; shs-CA; rv:1.9.1.20) Gecko/2017-12-24 08:28:04 Firefox/3.6.20,FALSE,1
7584,Katie Stout,"177 Harry Villages Rachelchester, OK 19611",709-328-5416,jonesevelyn@robinson.com,12/31/57,Dark Grey Suit,$10.99 ,4,33.8369545,90.964567,9/29/99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10 10_9; rv:1.9.2.20) Gecko/2021-07-17 13:11:24 Firefox/3.8,TRUE,1
7585,Jennifer Byrd,"5672 Martinez Run Port Russellfort, ID 74039",160-370-7443x97002,rachelnguyen@hotmail.com,6/11/16,Black Leggings,$55.99 ,3,-60.702442,-71.057633,8/13/21,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),TRUE,1
7586,Lisa Hunter,"77620 Holt Expressway Apt. 962 Acostaborough, IL 78012",754.505.9007x17583,michellefloyd@gmail.com,4/20/02,Grey Sweater,$55.99 ,2,51.2219715,-170.249783,4/15/00,Opera/9.86.(X11; Linux x86_64; br-FR) Presto/2.9.163 Version/11.00,FALSE,0
7587,Gabrielle Simpson,"751 Jason Gateway Suite 301 Owenmouth, IN 58810",001-616-590-1702,gutierrezmary@hotmail.com,10/9/74,Blue Sweater,$22.50 ,5,67.4394715,-114.905964,5/8/05,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 10_5 rv:4.0; sw-TZ) AppleWebKit/532.34.4 (KHTML, like Gecko) Version/5.0 Safari/532.34.4",FALSE,0
7588,Justin Henderson,"3272 Christopher Squares Suite 249 Lake Sarafort, TN 69130",864-595-8140,mclay@gmail.com,9/20/10,Dark Blue Slacks,$55.99 ,5,13.2368365,-99.9089,8/21/14,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.0n2981.0 Mobile/53F712 Safari/532.0",TRUE,0
7589,Nicole Hancock,"6542 Swanson Union South Andrewburgh, WA 97198",(211)290-2857,hkennedy@hotmail.com,5/25/81,Dark Blue Slacks,$10.99 ,0,-25.9182965,-62.414777,2/18/09,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),TRUE,0
7590,Gary Davis,"09984 Thomas Shores Suite 897 Port Julia, NJ 56199",(555)855-4247,youngkenneth@yahoo.com,10/24/54,Dark Blue Slacks,$10.99 ,3,11.454894,66.718092,1/9/13,"Mozilla/5.0 (Windows CE) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/62.0.816.0 Safari/532.0",FALSE,1
7591,Kimberly Harrison,"522 Dominique Islands Apt. 660 East Alex, MD 55125",001-432-639-4018x235,shawnanderson@harper-perez.biz,6/11/95,Dark Blue Slacks,$19.99 ,6,5.979346,-22.204544,5/29/12,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/54.0.857.0 Mobile/20I927 Safari/536.2",FALSE,1
7592,Nancy Campbell,"960 Renee Common North Seanshire, ID 87712",(633)857-2326x8119,john79@yahoo.com,4/18/01,Black Leggings,$10.99 ,2,17.753205,-29.683026,1/14/15,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/28.0.886.0 Safari/535.2",TRUE,1
7593,Austin Gentry,"31702 Ferguson Stravenue Apt. 289 West Tanya, NM 03078",001-268-752-8354x29957,carriejennings@yahoo.com,3/16/64,Dark Blue Slacks,$10.99 ,5,-3.995089,163.025087,9/24/99,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.15.2 (KHTML, like Gecko) Version/5.0.2 Safari/531.15.2",TRUE,1
7594,Gabriel Gilmore DDS,"6123 Rodriguez Fork Suite 148 Caroltown, TN 37733",(306)522-2558x452,raymond04@yahoo.com,8/10/50,Dark Blue Slacks,$10.99 ,3,-45.8225125,31.696425,5/12/02,Opera/8.66.(X11; Linux x86_64; nso-ZA) Presto/2.9.181 Version/10.00,TRUE,0
7595,Derek Williams,"0117 Doyle Fork North Amberhaven, IA 29510",001-361-547-5562x082,michael85@yahoo.com,6/24/06,Grey Sweater,$55.99 ,2,19.1942315,-39.729782,9/26/18,Opera/9.71.(X11; Linux x86_64; my-MM) Presto/2.9.182 Version/12.00,TRUE,1
7596,Allison Malone,"594 King Trafficway Apt. 144 Lake Michelefurt, DE 15339",978-330-3924,edwardssandra@gmail.com,6/5/45,Pink Sweater,$19.99 ,1,-56.172196,29.909241,10/19/04,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.47.5 (KHTML, like Gecko) Version/5.1 Safari/531.47.5",FALSE,1
7597,Michael Miller,"029 Perez Ferry Barberchester, MO 60440",959-900-6409,whitneybrandt@grant.net,8/15/06,Dark Blue Slacks,$55.99 ,5,37.5328865,-73.487879,8/27/01,Opera/8.25.(X11; Linux i686; te-IN) Presto/2.9.188 Version/12.00,FALSE,1
7598,Michael Baldwin,"7073 Barbara Crossroad Pamelaland, IN 76878",285-894-5483x247,leonardwendy@hotmail.com,1/23/09,White Blouse,$22.50 ,0,74.149106,119.471491,5/6/99,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 10_5; rv:1.9.6.20) Gecko/2011-06-15 03:40:22 Firefox/3.6.6,TRUE,0
7599,Ellen Scott,"2224 Carl Knoll Woodton, FL 38046",463.219.7137x2874,qalvarado@hotmail.com,7/2/20,Pink Sweater,$19.99 ,6,-65.8992285,-65.081792,4/10/01,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; the-NP) AppleWebKit/531.7.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.7.3",FALSE,1
7600,Kevin Poole,"52918 Mclaughlin Ferry Suite 868 North Melindaport, HI 16986",(642)728-3739,edavis@yahoo.com,1/22/06,Blue Sweater,$55.99 ,4,-70.98164,-125.070602,11/9/00,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_0 rv:6.0; mai-IN) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/4.0 Safari/533.19.4",FALSE,1
7601,Jack Hart,"8999 Peter Vista West Jamesshire, AZ 53439",163.523.1305x66512,wwhite@campos.net,11/17/17,Blue Sweater,$19.99 ,6,3.9066745,-167.942246,6/11/17,Opera/9.86.(X11; Linux x86_64; kn-IN) Presto/2.9.182 Version/12.00,FALSE,0
7602,Anthony Carlson,"078 Hatfield Harbor Apt. 991 Garciaton, MD 80259",001-448-370-2665x24459,jessica46@gmail.com,12/17/15,Blue Sweater,$22.50 ,6,-11.465102,-151.960503,2/18/21,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),TRUE,0
7603,Ashley Campbell,"187 Briggs Light Dawsonberg, NJ 57589",218.911.0291x81147,omontgomery@hotmail.com,3/3/24,Dark Blue Slacks,$55.99 ,5,-55.067684,0.926401,6/1/15,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/11.8a7755.0 Mobile/57T866 Safari/534.0",TRUE,0
7604,Chad Barr,"709 Ashley Lane Suite 054 Port Tinabury, CT 41503",+1-344-648-0316x22746,christophergriffin@walker.com,2/24/70,Dark Grey Suit,$55.99 ,2,-67.304698,157.635025,8/18/95,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2013-07-06 21:11:45 Firefox/3.6.18,FALSE,1
7605,Jacob Scott,"6889 Katherine Drive West Michaelberg, OR 64832",001-552-487-2270,apowell@rosales-brown.org,8/8/29,Black Leggings,$55.99 ,5,56.361784,52.789379,6/27/99,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.35.2 (KHTML, like Gecko) Version/4.0 Safari/531.35.2",FALSE,1
7606,Brian Sandoval,"9171 Mayo Inlet Lake Jason, OR 51282",701-181-3365x46224,mccoyregina@gmail.com,3/25/04,Black Leggings,$55.99 ,5,-81.9938105,115.177541,1/7/94,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 6_2 rv:2.0; szl-PL) AppleWebKit/533.32.7 (KHTML, like Gecko) Version/5.0.1 Safari/533.32.7",TRUE,1
